median_annual_salary_gbp,is_salary_imputed,SuperSkill_Basic_Data_Science,SuperSkill_BI_DataViz,SuperSkill_Statistical_Analysis_Reporting,SuperSkill_Cloud-Enabled_AI_BI,SuperSkill_SQL_Analytics_&_Automation,SuperSkill_AI_Cloud_Excel,SuperSkill_Cloud_Augmented_Analysis,SuperSkill_Cloud_Analytics_Econometrics,SuperSkill_Python_Data_Products,SuperSkill_Cloud_Engineering_MLOps,SuperSkill_Analytics_Engineering_&_MLOps,SuperSkill_R_StatScience_&_BI,region_East Midlands (England),region_East of England,region_London,region_North East (England),region_North West (England),region_Northern Ireland,region_Remote,region_Scotland,region_South East (England),region_South West (England),region_Wales,region_Yorkshire and The Humber,kmeans_job_archetype_AI Strategist,kmeans_job_archetype_BI Visualization Specialist (Power BI Focus),kmeans_job_archetype_Classic Data Scientist (Stats & Modeling Focus),kmeans_job_archetype_Cloud & Data Engineer,kmeans_job_archetype_Machine Learning & AI Specialist,kmeans_job_archetype_Noise / General Business Role,kmeans_job_archetype_SQL Developer,seniority_Manager/Director,seniority_Mid-Level,seniority_Senior
65500.0,False,0.16631282263336344,0.7278581742393241,0.30742388777611823,0.4364496255757809,0.10880959792855202,-0.21990672305748418,-0.522667716624987,-0.5023940497126655,-0.18844557702506537,-0.19936044938073008,0.34714567868622914,0.15219156134787287,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
55000.0,True,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
50000.0,True,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
55000.0,True,-0.11436652243083084,0.7455562753431366,0.3835333766071845,0.11742947739934932,0.4335630745300885,0.3712028175785671,0.7181263918618523,-0.08518048109585256,0.05771609154879079,0.10126637032607902,-0.029363864701585116,-0.02351432843707321,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
55000.0,True,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
50000.0,True,-0.5614266883195246,0.1453063076197676,0.40255215274659484,-0.11462756297447084,-0.13806354612911062,0.526431580863135,0.47149178209641174,-0.07419460268364977,0.10351728107042102,0.13041809451105763,-0.08688434737412487,-0.02575865227546852,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
70028.01,False,-0.3172244564714142,-0.34049729356524905,-0.38416463185691746,0.6477580525513982,-0.30437095071263415,0.20445564830702215,-0.08803744839082084,0.5838478444161634,0.03277718373549558,-0.3845427086143976,-0.4811786362204129,-0.11741242816657169,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
64969.34,False,-0.4698510953015751,-0.4718285212366481,-0.07377412429529025,0.370910257457608,0.16407816758941526,0.29974644213227675,-0.2180835074674212,0.03359613862421661,0.024555665002353278,-0.47088501407747146,-0.16097158922454285,-0.00805098136351309,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
41607.27,False,-0.18577932775632622,-0.9588083998198161,-0.04267598024889967,0.638426294358726,0.3515436739719538,0.29808257392630877,-0.10120803791619218,0.10119390466707655,-0.19497290373614945,0.0786168205473245,-0.003770736185489735,0.1540257583436327,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
35000.0,False,-0.44183085105096964,0.0897666357742922,-0.3382851909828982,0.16308715839823879,-0.5090412060705953,-0.17969362229339889,0.043332830934698585,0.5268365831406716,-0.016050905087602707,0.1272495477101943,-0.30178505445512516,-0.0885706446030796,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
56834.94,False,-0.40082194133244164,-0.022596795636017377,-0.4468588666483332,-0.11894313200155793,-0.38036401193323627,0.0624468593799018,0.16232844623282974,-0.19235593845462476,-0.04037003858980717,-0.1649189874186837,0.5096536700154429,0.36771327502669404,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
62769.35,False,-0.3514023933500457,-0.07401413284176142,0.21339048158740656,-0.37936240433729335,-0.11642961055756881,-0.0957822548185423,-0.2595462974820286,0.21972619164442778,-0.060672931809549926,-0.09526278745716912,-0.29588729356157606,0.6696362224408928,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
52192.48,False,-0.18577932775632622,-0.9588083998198161,-0.04267598024889967,0.638426294358726,0.3515436739719538,0.29808257392630877,-0.10120803791619218,0.10119390466707655,-0.19497290373614945,0.0786168205473245,-0.003770736185489735,0.1540257583436327,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
63061.91,False,-0.4698510953015751,-0.4718285212366481,-0.07377412429529025,0.370910257457608,0.16407816758941526,0.29974644213227675,-0.2180835074674212,0.03359613862421661,0.024555665002353278,-0.47088501407747146,-0.16097158922454285,-0.00805098136351309,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
62136.29,False,-0.4698510953015751,-0.4718285212366481,-0.07377412429529025,0.370910257457608,0.16407816758941526,0.29974644213227675,-0.2180835074674212,0.03359613862421661,0.024555665002353278,-0.47088501407747146,-0.16097158922454285,-0.00805098136351309,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
45975.49,False,-0.2017177553089508,-0.7508801801592553,0.13053503110226175,0.4278424676005948,-0.023797567336960264,-0.21773419167046518,0.09529132076484667,-0.28850805876456576,0.5111385702887038,-0.6016046308527003,-0.32528340619343066,-0.07711287249598191,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
49406.23,False,-0.06876151960721155,-0.4317117278749686,0.535130163865287,-0.2682981379812616,-0.3082788841116533,-0.7628243780255327,0.34578189588656294,0.0008702636887977615,0.031589090641412465,-0.3751664147537555,0.16368525018873367,-0.3688591905575303,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
55472.73,False,-0.2017177553089508,-0.7508801801592553,0.13053503110226175,0.4278424676005948,-0.023797567336960264,-0.21773419167046518,0.09529132076484667,-0.28850805876456576,0.5111385702887038,-0.6016046308527003,-0.32528340619343066,-0.07711287249598191,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
98785.27,False,-0.4698510953015751,-0.4718285212366481,-0.07377412429529025,0.370910257457608,0.16407816758941526,0.29974644213227675,-0.2180835074674212,0.03359613862421661,0.024555665002353278,-0.47088501407747146,-0.16097158922454285,-0.00805098136351309,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
80274.72,False,-0.3172244564714142,-0.34049729356524905,-0.38416463185691746,0.6477580525513982,-0.30437095071263415,0.20445564830702215,-0.08803744839082084,0.5838478444161634,0.03277718373549558,-0.3845427086143976,-0.4811786362204129,-0.11741242816657169,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
42921.48,False,0.0724116993035594,-0.52602419382399,-0.24716821354637591,-0.09574642569294918,0.23268748886402174,0.580851402842518,-0.5066455886452672,0.07347982149117403,0.3732889319138023,-0.2837310165631506,-0.1940519159348994,-0.2140794542197389,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
35360.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
37546.97,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
59353.49,False,-0.3263241498885063,-0.3206162508197142,0.17641447197628096,-0.056828426552564655,-0.2284678226949214,-0.6018834622708862,0.2266616000903661,-0.34551932004005764,0.4623104814656055,-0.08981237452810842,-0.14588982442814288,-0.04827108893248981,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
39000.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
39000.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
47141.01,False,-0.18577932775632622,-0.9588083998198161,-0.04267598024889967,0.638426294358726,0.3515436739719538,0.29808257392630877,-0.10120803791619218,0.10119390466707655,-0.19497290373614945,0.0786168205473245,-0.003770736185489735,0.1540257583436327,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
60000.0,False,-0.18577932775632622,-0.9588083998198161,-0.04267598024889967,0.638426294358726,0.3515436739719538,0.29808257392630877,-0.10120803791619218,0.10119390466707655,-0.19497290373614945,0.0786168205473245,-0.003770736185489735,0.1540257583436327,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
50173.31,False,-0.18430713701358387,-0.9769541353645831,-0.04549928923123227,0.6581046895205226,0.3624649198695024,0.31365294218542106,-0.10356767502936601,0.10717659270812933,-0.19302108486505443,0.06809357528252785,-0.0034781038321918846,0.15304462983580158,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
55489.14,False,-0.18577932775632622,-0.9588083998198161,-0.04267598024889967,0.638426294358726,0.3515436739719538,0.29808257392630877,-0.10120803791619218,0.10119390466707655,-0.19497290373614945,0.0786168205473245,-0.003770736185489735,0.1540257583436327,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
55638.25,False,-0.18430713701358387,-0.9769541353645831,-0.04549928923123227,0.6581046895205226,0.3624649198695024,0.31365294218542106,-0.10356767502936601,0.10717659270812933,-0.19302108486505443,0.06809357528252785,-0.0034781038321918846,0.15304462983580158,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
57293.97,False,-0.18577932775632622,-0.9588083998198161,-0.04267598024889967,0.638426294358726,0.3515436739719538,0.29808257392630877,-0.10120803791619218,0.10119390466707655,-0.19497290373614945,0.0786168205473245,-0.003770736185489735,0.1540257583436327,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
58461.51,False,-0.3103857223358817,-0.528544470480275,0.003203460625119541,0.1537554002055666,0.14687341861399264,-0.0860666966741123,0.030162241409327245,0.04418264339158466,-0.24380099255924775,0.5904090768719163,0.175622845579798,0.1828675419071248,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
70000.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
57292.06,False,-0.18577932775632622,-0.9588083998198161,-0.04267598024889967,0.638426294358726,0.3515436739719538,0.29808257392630877,-0.10120803791619218,0.10119390466707655,-0.19497290373614945,0.0786168205473245,-0.003770736185489735,0.1540257583436327,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
40006.57,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
56484.36,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
72946.05,False,-0.4698510953015751,-0.4718285212366481,-0.07377412429529025,0.370910257457608,0.16407816758941526,0.29974644213227675,-0.2180835074674212,0.03359613862421661,0.024555665002353278,-0.47088501407747146,-0.16097158922454285,-0.00805098136351309,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
49574.87,False,-0.06733062580479676,-0.5609940114249294,0.24448862563379714,-0.11184636743617533,0.07103589582496972,-0.09744612302451028,-0.14267082793079963,0.28732395768728775,-0.28020150054805265,0.4542390471676268,-0.1386864405225229,0.8317129621480386,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
56168.93,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
52121.06,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
142000.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
85650.5,False,-0.24819530250228072,0.10873443203538166,-0.7572493742099603,0.15790466309223228,-0.8488131302352857,-0.032843934445352774,0.2923745053094301,0.3578957673373222,-0.032148519856664864,-0.07857668195560984,0.18944662301957296,0.25835182822363545,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
63238.97,False,-0.4698510953015751,-0.4718285212366481,-0.07377412429529025,0.370910257457608,0.16407816758941526,0.29974644213227675,-0.2180835074674212,0.03359613862421661,0.024555665002353278,-0.47088501407747146,-0.16097158922454285,-0.00805098136351309,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
53062.04,False,-0.11675017378719277,-0.5095766742191855,-0.4157607226019426,0.1485729048995601,-0.19289850555069774,0.06078299117393382,0.2792039157840588,-0.1247581724117648,-0.2598986073283099,0.3845828472061123,0.6668545230544961,0.5297900147338398,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
66458.05,False,-0.18577932775632622,-0.9588083998198161,-0.04267598024889967,0.638426294358726,0.3515436739719538,0.29808257392630877,-0.10120803791619218,0.10119390466707655,-0.19497290373614945,0.0786168205473245,-0.003770736185489735,0.1540257583436327,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
67037.83,False,-0.18577932775632622,-0.9588083998198161,-0.04267598024889967,0.638426294358726,0.3515436739719538,0.29808257392630877,-0.10120803791619218,0.10119390466707655,-0.19497290373614945,0.0786168205473245,-0.003770736185489735,0.1540257583436327,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
68122.48,False,-0.4698510953015751,-0.4718285212366481,-0.07377412429529025,0.370910257457608,0.16407816758941526,0.29974644213227675,-0.2180835074674212,0.03359613862421661,0.024555665002353278,-0.47088501407747146,-0.16097158922454285,-0.00805098136351309,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
52938.26,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
53514.13,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
134000.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
142000.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
61817.6,False,0.6153813093067202,0.0963333414316995,-0.5980236539940267,0.0074132765041061005,0.928276694151333,0.49708192017898045,-0.31977293160613884,0.04173742275888509,0.32254628355729614,-0.7488517310525433,-0.32064092787227777,-0.5629546282679587,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
61422.4,False,0.07388389004630169,-0.544169929368757,-0.24999152252870852,-0.07606803053115253,0.24360873476157036,0.5964217711016303,-0.5090052257584411,0.07946250953222683,0.3752407507848973,-0.2942542618279472,-0.19375928358160155,-0.21506058272757,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
61422.4,False,0.6153813093067202,0.0963333414316995,-0.5980236539940267,0.0074132765041061005,0.928276694151333,0.49708192017898045,-0.31977293160613884,0.04173742275888509,0.32254628355729614,-0.7488517310525433,-0.32064092787227777,-0.5629546282679587,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
50000.0,False,-0.5614266883195246,0.1453063076197676,0.40255215274659484,-0.11462756297447084,-0.13806354612911062,0.526431580863135,0.47149178209641174,-0.07419460268364977,0.10351728107042102,0.13041809451105763,-0.08688434737412487,-0.02575865227546852,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
48500.0,False,0.049482679597545154,0.532827902346919,-0.5075092758058051,0.12737808976986498,0.17881233356501286,-0.13943902398036032,0.34318073232040314,-0.19076744441795507,-0.07370030056674193,-0.2475498416857395,0.5279303733668552,0.4645163893183522,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
48000.0,False,-0.33689485959983584,-0.15266006895236128,0.33082100846773493,-0.3252303481242484,-0.12040314918527775,-0.2453437442227908,0.032407067654295074,0.32297446107758015,-0.45499381464493804,-0.24444679797852664,0.3279970671576214,-0.2997972994250615,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
41000.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
37500.0,False,-0.5225530656452383,0.13394364234839032,0.49582318660146657,-0.1336385210875452,-0.13362144616618504,0.5509728834419422,0.5506012441495899,-0.059073894826547374,0.06949828998266219,0.10667477176250242,-0.09396626225696325,0.020477999328459586,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
35000.0,False,-0.5752278473610668,-0.04894409929372501,0.09634402414870424,-0.20916810225576918,-0.07051965977335892,-0.07477508470938363,-0.02498210178467611,0.08993802400395051,-0.06644656411167921,-0.10083043385051174,0.05589498063627234,0.012040108549573415,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
32500.0,False,-0.16868695374734483,-0.5640092806423809,0.5609818672701277,0.4269755413216754,-0.12126902569752498,0.39310021766081416,0.6534963310031602,-0.33928753879694024,0.6389282751798698,-0.5120937785887631,-0.43058974610830036,-0.12366232697142943,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
32000.0,False,-0.18430713701358387,-0.9769541353645831,-0.04549928923123227,0.6581046895205226,0.3624649198695024,0.31365294218542106,-0.10356767502936601,0.10717659270812933,-0.19302108486505443,0.06809357528252785,-0.0034781038321918846,0.15304462983580158,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
31000.0,False,-0.4074095543050951,0.40924561469397247,0.7360073803393611,0.15585925123132016,-0.4277234453658841,0.6008543328804427,0.23974136583134945,0.06381608767566377,0.1453649946245072,0.21070248586849213,-0.03030716289484055,-0.14635045669524507,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
26000.0,False,1.0008047844729893,0.9034106034006214,0.9672661692850079,-0.003836126906693979,-0.09671839749926672,0.4946085624361162,-0.17909321274238588,0.10862584522646608,0.019183198105236613,0.049769503572122564,0.39365800387767225,-0.6987496449039784,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
25500.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
25000.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
25000.0,False,0.8469275772324105,0.44717291895904127,0.4794289288037121,-0.5327975217863646,0.3190195152388587,-0.05067744348342308,-0.18275496067379846,0.24205192782193,-0.2935892813959764,-0.3412017295226239,0.4873647961953302,-0.20560263351034028,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
208000.0,False,-0.28809084441608984,0.09168907891203143,-0.4919290555182237,0.0873509365710221,-0.6183718667899198,-0.16651215466639355,0.11127701878274907,0.14353203003379425,-0.5160627175526806,0.18123167979005922,-0.6760787054788597,-0.18410321456718598,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
116380.18,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
187200.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
60000.0,True,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
60000.0,True,1.9266126109678674,-0.920720795197045,0.9282293249901232,0.01571360517721991,0.4568337250753112,-0.11229444267931164,-0.019869922717608207,0.35611063842735186,-0.055905905667840775,-0.4196287216070982,0.06772936062684509,0.4218107501827813,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
174200.0,False,-0.5614266883195246,0.1453063076197676,0.40255215274659484,-0.11462756297447084,-0.13806354612911062,0.526431580863135,0.47149178209641174,-0.07419460268364977,0.10351728107042102,0.13041809451105763,-0.08688434737412487,-0.02575865227546852,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
50000.0,True,-0.5128461132858715,-0.023654114589063004,-0.20682227684165866,-0.22796581339695915,-0.012219275310195378,0.019182693714106247,-0.07698004928389786,-0.1424904024103835,-0.13892301958011669,-0.0963166274856865,-0.1145982286000109,-0.18724379268643243,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
169000.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
60000.0,True,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
169000.0,False,0.6479581740236335,0.5020050237606074,-0.7732730059170959,-0.33269731133061825,0.24587061153129547,0.13779462371214568,0.08889094580878534,-0.10140795730437625,0.29461093420011863,-0.0996959745234054,0.5980095911983148,0.16437223022290526,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
169000.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
163800.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
60000.0,False,-0.14415286895114382,0.5138601060858295,-0.08854509257874293,0.13256058507587148,0.5185842577297032,-0.28628871182840643,0.09413905794567165,-0.02182662861460559,-0.05760268579767977,-0.04172361201993535,0.03669869589215712,0.11759391649163717,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
